order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,state,postal_code,category,sub_category,product_id,product_name,sales,quantity,discount,profit,profit_margin,order_year,order_month,order_year_month
ORD-2021-104842,2023-04-04,2023-04-08,Second Class,CUST-04379,Ahmed Williams,Consumer,South,Atlanta,Georgia,70076.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,602.4,12,0.0,162.94,0.2705,2023,4,2023-04
ORD-2021-100588,2022-11-27,2022-11-29,First Class,CUST-02178,Jennifer Kim,Consumer,Central,Chicago,Illinois,43806.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,720.12,12,0.0,101.54,0.141,2022,11,2022-11
ORD-2023-103365,2021-10-10,2021-10-13,Same Day,CUST-02645,Carlos Smith,Home Office,West,San Francisco,California,30975.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,8231.15,6,0.15,1546.63,0.1879,2021,10,2021-10
ORD-2021-102670,2023-12-12,2023-12-15,Same Day,CUST-01154,Wei Chen,Home Office,Central,Houston,Texas,71467.0,Technology,Machines,TEC-MAC-2383,Label Maker,13769.28,8,0.0,23.67,0.0017,2023,12,2023-12
ORD-2022-103589,2022-09-15,2022-09-18,Second Class,CUST-02167,Michael Garcia,Consumer,South,Charlotte,North Carolina,91227.0,Technology,Machines,TEC-MAC-6914,Fax Machine,6443.15,9,0.1,1504.07,0.2334,2022,9,2022-09
ORD-2022-100034,2023-09-08,2023-09-12,Second Class,CUST-04647,Carlos Miller,Consumer,Central,Detroit,Michigan,42530.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,831.16,8,0.15,-106.85,-0.1286,2023,9,2023-09
ORD-2022-100028,2022-09-30,2022-01-10,First Class,CUST-01150,James Wilson,Home Office,South,Charlotte,North Carolina,84177.0,Technology,Machines,TEC-MAC-0091,Laser Printer,10645.31,10,0.15,-152.6,-0.0143,2022,9,2022-09
ORD-2022-106916,2023-05-08,2023-09-05,Same Day,CUST-04526,Robert Williams,Corporate,West,Los Angeles,California,86135.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,699.57,1,0.0,-60.32,-0.0862,2023,5,2023-05
ORD-2022-104528,2021-05-26,2021-05-30,Second Class,CUST-00328,Robert Brown,Home Office,Central,Dallas,Texas,57104.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,642.82,9,0.2,200.12,0.3113,2021,5,2021-05
ORD-2022-102170,2023-09-15,2023-09-17,First Class,CUST-00455,Jennifer Patel,Home Office,West,Los Angeles,California,12323.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,546.96,10,0.2,148.18,0.2709,2023,9,2023-09
ORD-2022-105074,2023-06-21,2023-06-23,Second Class,CUST-02077,David Kim,Home Office,East,New York,New York,72222.0,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,67.96,6,0.3,4.66,0.0686,2023,6,2023-06
ORD-2022-109478,2023-03-14,2023-03-15,Second Class,CUST-00379,Elizabeth Martinez,Corporate,West,Los Angeles,California,52280.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",27.8,12,0.3,6.58,0.2367,2023,3,2023-03
ORD-2022-100889,2021-12-17,2021-12-18,First Class,CUST-04555,Sofia Brown,Home Office,South,Atlanta,Georgia,51018.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,101.92,7,0.0,20.67,0.2028,2021,12,2021-12
ORD-2021-106408,2022-10-28,2022-10-30,Same Day,CUST-00863,Linda Wilson,Corporate,South,Charlotte,North Carolina,16944.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,2970.84,2,0.0,492.66,0.1658,2022,10,2022-10
ORD-2022-103322,2021-02-27,2021-02-28,Standard Class,CUST-00602,David Johnson,Home Office,South,Miami,Florida,24895.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,1081.79,1,0.1,142.17,0.1314,2021,2,2021-02
ORD-2023-109395,2022-12-08,2022-08-17,Second Class,CUST-00480,Patricia Smith,Consumer,Central,Detroit,Michigan,78299.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,560.96,8,0.0,211.6,0.3772,2022,12,2022-12
ORD-2022-103514,2022-08-11,2022-12-08,First Class,CUST-04530,William Garcia,Consumer,Central,Dallas,Texas,89372.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,6035.09,6,0.1,876.9,0.1453,2022,8,2022-08
ORD-2021-104368,2023-02-03,2023-02-10,Second Class,CUST-04883,David Wilson,Corporate,South,Orlando,Florida,26071.0,Technology,Machines,TEC-MAC-6914,Fax Machine,4258.35,5,0.0,1239.25,0.291,2023,2,2023-02
ORD-2023-108303,2022-10-17,2022-10-19,Second Class,CUST-03751,Jennifer Davis,Consumer,East,Newark,New Jersey,14671.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,15.97,1,0.1,5.48,0.3431,2022,10,2022-10
ORD-2023-105294,2021-04-29,2021-03-05,Same Day,CUST-00121,Elizabeth Davis,Corporate,South,Miami,Florida,81092.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,481.23,5,0.1,160.19,0.3329,2021,4,2021-04
ORD-2022-103733,2021-09-20,2021-09-24,First Class,CUST-04530,William Garcia,Consumer,South,Orlando,Florida,64862.0,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,6739.44,8,0.0,172.92,0.0257,2021,9,2021-09
ORD-2023-109413,2023-10-04,2023-10-07,Second Class,CUST-01092,Maria Martinez,Consumer,Central,Detroit,Michigan,30821.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,421.93,12,0.3,28.17,0.0668,2023,10,2023-10
ORD-2021-106993,2021-04-28,2021-05-03,Same Day,CUST-03693,Linda Garcia,Corporate,South,Orlando,Florida,67957.0,Technology,Machines,TEC-MAC-2383,Label Maker,603.32,5,0.1,22.19,0.0368,2021,4,2021-04
ORD-2022-101654,2023-03-01,2023-03-05,Standard Class,CUST-03028,Carlos Brown,Corporate,Central,Houston,Texas,51241.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,147.48,6,0.0,13.24,0.0898,2023,3,2023-03
ORD-2021-109060,2022-01-02,2022-01-04,Standard Class,CUST-04851,Carlos Patel,Home Office,South,Miami,Florida,11017.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,1510.56,3,0.2,436.6,0.289,2022,1,2022-01
ORD-2022-100223,2022-05-22,2022-05-29,Same Day,CUST-00791,Elizabeth Patel,Home Office,West,San Francisco,California,81898.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,56.21,1,0.3,9.21,0.1638,2022,5,2022-05
ORD-2023-108576,2023-06-02,2023-06-05,Same Day,CUST-00234,Sofia Anderson,Home Office,South,Miami,Florida,22553.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,542.64,8,0.15,49.885,0.0919,2023,6,2023-06
ORD-2022-104381,2021-05-02,2021-05-09,Standard Class,CUST-01153,Maria Miller,Consumer,Central,Chicago,Illinois,88716.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,166.68,5,0.2,25.75,0.1545,2021,5,2021-05
ORD-2021-101590,2021-03-06,2021-03-08,Standard Class,CUST-00409,Priya Smith,Home Office,South,Charlotte,North Carolina,62314.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,77.12,8,0.2,22.74,0.2949,2021,3,2021-03
ORD-2022-105908,2021-12-31,2022-01-04,First Class,CUST-00607,Fatima Martinez,Consumer,West,Seattle,Washington,90664.0,Furniture,Tables,FUR-TAB-3651,Round Conference Table,1500.28,4,0.15,246.42,0.1642,2021,12,2021-12
ORD-2022-103256,2022-01-26,2022-01-30,Standard Class,CUST-00945,Jennifer Chen,Consumer,South,Orlando,Florida,80889.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,69.84,2,0.15,23.75,0.3401,2022,1,2022-01
ORD-2022-104561,2023-09-23,2023-09-30,First Class,CUST-01031,Fatima Kim,Home Office,West,San Francisco,California,97280.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,2973.54,3,0.0,392.44,0.132,2023,9,2023-09
ORD-2021-104947,2023-04-03,2023-03-08,First Class,CUST-03247,Ahmed Johnson,Corporate,Central,Houston,Texas,79157.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,348.76,5,0.2,130.07,0.3729,2023,4,2023-04
ORD-2021-102181,2022-06-21,2022-06-25,Second Class,CUST-02026,Sofia Davis,Home Office,South,Orlando,Florida,55738.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,3865.36,4,0.0,-52.44,-0.0136,2022,6,2022-06
ORD-2022-106718,2023-01-01,2023-01-02,Same Day,CUST-04430,Priya Wilson,Consumer,West,Los Angeles,California,27305.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,435.52,8,0.5,49.65,0.114,2023,1,2023-01
ORD-2021-104851,2021-10-10,2021-10-12,Standard Class,CUST-02178,Jennifer Kim,Corporate,South,Atlanta,Georgia,77468.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,440.2,1,0.0,43.58,0.099,2021,10,2021-10
ORD-2023-109092,2023-06-25,2023-06-30,Second Class,CUST-02419,Robert Kim,Consumer,South,Charlotte,North Carolina,49757.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,16489.06,12,0.2,3973.2,0.241,2023,6,2023-06
ORD-2022-107090,2021-09-22,2021-09-26,First Class,CUST-03117,James Khan,Home Office,Central,Detroit,Michigan,76806.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,215.64,6,0.0,59.03,0.2737,2021,9,2021-09
ORD-2021-101209,2023-02-20,2023-02-21,Standard Class,CUST-01894,Carlos Lopez,Home Office,Central,Detroit,Michigan,58443.0,Technology,Machines,TEC-MAC-0091,Laser Printer,11176.89,9,0.3,536.22,0.048,2023,2,2023-02
ORD-2022-100421,2021-10-06,2021-10-11,Same Day,CUST-04198,Fatima Williams,Home Office,Central,Dallas,Texas,67273.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,3347.09,6,0.2,694.86,0.2076,2021,10,2021-10
ORD-2022-109400,2021-05-12,2021-05-19,Same Day,CUST-03123,Maria Brown,Consumer,West,San Diego,California,81502.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,551.49,9,0.15,150.98,0.2738,2021,5,2021-05
ORD-2023-101706,2023-06-21,2023-06-22,Second Class,CUST-01025,Elizabeth Johnson,Corporate,West,San Diego,California,38911.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,247.25,6,0.15,97.67,0.395,2023,6,2023-06
ORD-2021-101158,2021-09-21,2021-09-23,Standard Class,CUST-02474,Michael Lopez,Consumer,East,Philadelphia,Pennsylvania,16076.0,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,2058.41,11,0.1,-193.62,-0.0941,2021,9,2021-09
ORD-2023-102306,2023-05-10,2023-05-14,Same Day,CUST-04943,Ahmed Anderson,Corporate,South,Charlotte,North Carolina,46903.0,Technology,Machines,TEC-MAC-0091,Laser Printer,9480.6,9,0.2,2792.63,0.2946,2023,5,2023-05
ORD-2021-100273,2023-05-22,2023-05-27,Second Class,CUST-00845,Patricia Patel,Home Office,South,Charlotte,North Carolina,85543.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,436.37,7,0.15,151.15,0.3464,2023,5,2023-05
ORD-2021-100171,2021-12-29,2022-01-01,Same Day,CUST-01159,Maria Smith,Corporate,Central,Dallas,Texas,60242.0,Technology,Machines,TEC-MAC-6914,Fax Machine,2151.72,3,0.2,-41.28,-0.0192,2021,12,2021-12
ORD-2023-103956,2021-05-28,2021-06-04,Standard Class,CUST-02633,Ahmed Patel,Consumer,West,San Diego,California,58384.0,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,4972.47,11,0.1,971.08,0.1953,2021,5,2021-05
ORD-2021-108676,2022-11-25,2022-11-29,First Class,CUST-04313,Elizabeth Anderson,Home Office,East,New York,New York,31460.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,9841.04,9,0.15,1744.43,0.1773,2022,11,2022-11
ORD-2023-103188,2023-12-29,2024-01-02,Second Class,CUST-02474,Michael Lopez,Corporate,West,Los Angeles,California,62750.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,1989.26,2,0.0,172.43,0.0867,2023,12,2023-12
ORD-2021-108028,2023-10-03,2023-03-15,Same Day,CUST-03685,Wei Garcia,Consumer,East,Philadelphia,Pennsylvania,22803.0,Technology,Machines,TEC-MAC-6914,Fax Machine,19227.45,11,0.0,3425.14,0.1781,2023,10,2023-10
ORD-2021-104800,2021-11-17,2021-11-20,First Class,CUST-04647,Carlos Miller,Home Office,Central,Chicago,Illinois,42451.0,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,342.26,11,0.3,49.01,0.1432,2021,11,2021-11
ORD-2022-106382,2023-10-03,2023-07-10,Same Day,CUST-04562,Patricia Kim,Consumer,East,Newark,New Jersey,97563.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,785.76,8,0.0,108.98,0.1387,2023,10,2023-10
ORD-2022-101564,2022-09-05,2022-09-08,Same Day,CUST-02371,Priya Williams,Home Office,West,Los Angeles,California,27860.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",132.34,2,0.2,39.82,0.3009,2022,9,2022-09
ORD-2021-101782,2023-03-26,2023-03-28,Same Day,CUST-00067,David Lopez,Corporate,East,New York,New York,34719.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,194.24,8,0.0,21.92,0.1129,2023,3,2023-03
ORD-2021-100843,2022-10-01,2022-10-06,Second Class,CUST-02041,Ahmed Wilson,Home Office,East,Philadelphia,Pennsylvania,57358.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,86.02,11,0.0,8.36,0.0972,2022,10,2022-10
ORD-2023-109296,2023-03-11,2023-03-18,Standard Class,CUST-04720,Elizabeth Smith,Consumer,South,Miami,Florida,,Technology,Machines,TEC-MAC-2383,Label Maker,1820.74,7,0.3,60.31,0.0331,2023,3,2023-03
ORD-2022-108023,2023-03-27,2023-01-04,Second Class,CUST-03068,Jennifer Smith,Corporate,East,Newark,New Jersey,33084.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,128.94,3,0.0,11.52,0.0893,2023,3,2023-03
ORD-2022-100904,2022-02-05,2022-02-07,Same Day,CUST-01167,Patricia Khan,Consumer,Central,Houston,Texas,12368.0,Technology,Machines,TEC-MAC-6914,Fax Machine,748.32,1,0.1,134.87,0.1802,2022,2,2022-02
ORD-2021-105838,2022-12-07,2022-12-12,Second Class,CUST-04198,Fatima Williams,Corporate,South,Orlando,Florida,12319.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,15104.25,9,0.0,-641.7,-0.0425,2022,12,2022-12
ORD-2021-109618,2021-06-06,2021-06-07,Second Class,CUST-00764,Jennifer Thomas,Consumer,West,San Francisco,California,91092.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",31.2,5,0.0,10.95,0.351,2021,6,2021-06
ORD-2022-105050,2021-11-06,2021-11-11,Second Class,CUST-02064,Ahmed Thomas,Consumer,East,Philadelphia,Pennsylvania,31890.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,857.73,6,0.5,-4.46,-0.0052,2021,11,2021-11
ORD-2023-101547,2023-10-02,2023-10-09,Standard Class,CUST-03586,Linda Khan,Consumer,West,San Francisco,California,44758.0,Furniture,Tables,FUR-TAB-3651,Round Conference Table,1061.06,4,0.1,249.02,0.2347,2023,10,2023-10
ORD-2022-102080,2023-07-10,2023-11-07,Same Day,CUST-00769,Wei Anderson,Consumer,Central,Dallas,Texas,95676.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,78.37,2,0.15,21.44,0.2736,2023,7,2023-07
ORD-2022-107912,2021-08-28,2021-09-01,Same Day,CUST-04598,Sofia Chen,Consumer,South,Orlando,Florida,73980.0,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,1822.66,11,0.2,148.12,0.0813,2021,8,2021-08
ORD-2022-103985,2022-08-04,2022-04-12,First Class,CUST-01855,Elizabeth Kim,Home Office,East,Newark,New Jersey,25828.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,10488.76,9,0.15,2127.16,0.2028,2022,8,2022-08
ORD-2021-106309,2023-08-20,2023-08-23,First Class,CUST-04130,Robert Anderson,Home Office,West,Los Angeles,California,52657.0,Technology,Machines,TEC-MAC-0091,Laser Printer,798.49,7,0.0,73.87,0.0925,2023,8,2023-08
ORD-2021-105169,2021-11-28,2021-11-29,Second Class,CUST-00205,Patricia Anderson,Corporate,East,New York,New York,93734.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,1605.17,3,0.2,360.14,0.2244,2021,11,2021-11
ORD-2021-106111,2022-01-10,2022-01-14,Standard Class,CUST-02326,Maria Kim,Consumer,Central,Houston,Texas,77904.0,Technology,Machines,TEC-MAC-0091,Laser Printer,11153.47,12,0.2,1937.89,0.1737,2022,1,2022-01
ORD-2023-106485,2023-11-21,2023-11-22,Standard Class,CUST-00604,Priya Khan,Consumer,South,Charlotte,North Carolina,23104.0,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,616.16,3,0.15,-84.79,-0.1376,2023,11,2023-11
ORD-2021-108124,2021-11-02,2021-11-05,Second Class,CUST-01130,Priya Lopez,Consumer,East,Boston,Massachusetts,17725.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,3233.88,5,0.2,775.34,0.2398,2021,11,2021-11
ORD-2022-103820,2021-08-22,2021-08-23,Standard Class,CUST-00480,Patricia Smith,Corporate,East,Newark,New Jersey,73045.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,204.24,4,0.0,39.83,0.195,2021,8,2021-08
ORD-2021-102646,2021-10-02,2021-10-07,Second Class,CUST-03615,Wei Thomas,Corporate,East,New York,New York,41324.0,Technology,Machines,TEC-MAC-6914,Fax Machine,7048.52,5,0.2,-7.05,-0.001,2021,10,2021-10
ORD-2023-105402,2021-11-20,2021-11-22,First Class,CUST-02670,William Thomas,Home Office,South,Charlotte,North Carolina,86614.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,59.28,12,0.0,3.49,0.0589,2021,11,2021-11
ORD-2021-107389,2023-06-13,2023-06-17,Same Day,CUST-01048,David Brown,Consumer,Central,Houston,Texas,47800.0,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,262.88,2,0.0,33.6,0.1278,2023,6,2023-06
ORD-2023-107517,2023-07-04,2023-04-12,Standard Class,CUST-00594,Michael Wilson,Home Office,Central,Detroit,Michigan,39508.0,Technology,Machines,TEC-MAC-6914,Fax Machine,9077.67,6,0.1,68.82,0.0076,2023,7,2023-07
ORD-2023-106458,2023-10-19,2023-10-22,Standard Class,CUST-03123,Maria Brown,Consumer,East,New York,New York,91125.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,4104.4,10,0.2,1008.56,0.2457,2023,10,2023-10
ORD-2021-108454,2022-04-21,2022-04-28,Same Day,CUST-01901,Carlos Davis,Consumer,Central,Dallas,Texas,24385.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,9543.97,7,0.2,2394.71,0.2509,2022,4,2022-04
ORD-2021-105994,2023-05-17,2023-05-21,Standard Class,CUST-01162,Priya Patel,Corporate,Central,Chicago,Illinois,97820.0,Technology,Machines,TEC-MAC-6914,Fax Machine,10199.16,9,0.0,1174.55,0.1152,2023,5,2023-05
ORD-2022-102155,2021-03-05,2021-03-07,First Class,CUST-01459,Carlos Khan,Home Office,East,New York,New York,91800.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,469.44,8,0.0,141.7,0.3018,2021,3,2021-03
ORD-2021-106627,2022-07-06,2022-06-11,Second Class,CUST-03426,Wei Miller,Corporate,Central,Chicago,Illinois,43308.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,5222.22,11,0.3,714.98,0.1369,2022,7,2022-07
ORD-2022-103715,2023-08-01,2023-01-13,Second Class,CUST-04943,Ahmed Anderson,Corporate,Central,Dallas,Texas,78659.0,Technology,Machines,TEC-MAC-2383,Label Maker,4278.48,12,0.0,439.12,0.1026,2023,8,2023-08
ORD-2022-104057,2021-08-25,2021-08-30,Same Day,CUST-02003,Robert Smith,Consumer,West,Los Angeles,California,89615.0,Technology,Machines,TEC-MAC-6914,Fax Machine,14812.49,11,0.0,1565.92,0.1057,2021,8,2021-08
ORD-2021-109198,2021-09-10,2021-09-15,Standard Class,CUST-01092,Maria Martinez,Home Office,Central,Dallas,Texas,57487.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,234.31,11,0.3,40.41,0.1725,2021,9,2021-09
ORD-2021-103102,2021-09-04,2021-09-09,Same Day,CUST-03674,Elizabeth Chen,Consumer,West,Los Angeles,California,48719.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,7185.46,6,0.2,622.03,0.0866,2021,9,2021-09
ORD-2021-100558,2023-06-15,2023-06-20,First Class,CUST-01632,Priya Kim,Home Office,Central,Chicago,Illinois,35032.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,96.64,6,0.3,33.76,0.3493,2023,6,2023-06
ORD-2023-106827,2022-01-06,2022-01-08,Standard Class,CUST-04263,Carlos Chen,Consumer,East,Newark,New Jersey,40200.0,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,320.1,1,0.5,-17.9,-0.0559,2022,1,2022-01
ORD-2021-104326,2021-05-18,2021-05-22,First Class,CUST-01490,James Smith,Consumer,Central,Chicago,Illinois,28658.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,1409.75,1,0.0,63.28,0.0449,2021,5,2021-05
ORD-2023-101436,2021-08-07,2021-08-08,Same Day,CUST-02214,Linda Anderson,Consumer,Central,Houston,Texas,79667.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,392.76,8,0.1,93.64,0.2384,2021,8,2021-08
ORD-2021-100507,2022-02-13,2022-02-16,First Class,CUST-01746,Elizabeth Williams,Corporate,South,Miami,Florida,63773.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,163.56,3,0.15,37.02,0.2263,2022,2,2022-02
ORD-2021-101869,2023-12-18,2023-12-25,First Class,CUST-01028,Linda Miller,Home Office,South,Atlanta,Georgia,82588.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,79.37,1,0.15,28.41,0.3579,2023,12,2023-12
ORD-2023-100755,2021-11-19,2021-11-24,Second Class,CUST-03861,David Patel,Corporate,West,San Diego,California,21930.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,356.13,4,0.2,121.96,0.3425,2021,11,2021-11
ORD-2023-105351,2023-12-04,2023-12-05,Standard Class,CUST-02118,Elizabeth Wilson,Home Office,South,Charlotte,North Carolina,16013.0,Technology,Machines,TEC-MAC-0091,Laser Printer,7182.6,5,0.0,-216.81,-0.0302,2023,12,2023-12
ORD-2021-104050,2021-06-15,2021-06-17,Second Class,CUST-01162,Priya Patel,Home Office,Central,Houston,Texas,36518.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,508.47,7,0.1,93.43,0.1837,2021,6,2021-06
ORD-2021-108343,2022-03-10,2022-03-12,First Class,CUST-04016,Jennifer Khan,Consumer,Central,Dallas,Texas,60111.0,Technology,Machines,TEC-MAC-2383,Label Maker,4296.04,3,0.15,180.36,0.042,2022,3,2022-03
ORD-2023-103836,2021-01-11,2021-11-04,Standard Class,CUST-04634,Linda Thomas,Consumer,East,New York,New York,15921.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,282.88,4,0.0,17.59,0.0622,2021,1,2021-01
ORD-2021-102118,2022-05-23,2022-05-28,Standard Class,CUST-04204,Michael Thomas,Corporate,East,Boston,Massachusetts,52248.0,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,161.85,3,0.15,51.41,0.3176,2022,5,2022-05
ORD-2021-107275,2021-04-03,2021-03-07,First Class,CUST-02078,William Brown,Corporate,West,Los Angeles,California,85147.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,3960.18,7,0.0,368.7,0.0931,2021,4,2021-04
ORD-2021-108040,2022-05-03,2022-03-06,Same Day,CUST-02912,William Davis,Consumer,West,Los Angeles,California,93204.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,188.04,2,0.15,71.3,0.3792,2022,5,2022-05
ORD-2021-100501,2021-03-01,2021-01-07,Standard Class,CUST-02178,Jennifer Kim,Consumer,East,New York,New York,55977.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",441.86,9,0.2,141.99,0.3213,2021,3,2021-03
ORD-2023-106179,2022-07-16,2022-07-20,Second Class,CUST-02912,Wei Brown,Home Office,Central,Dallas,Texas,43678.0,Technology,Phones,TEC-PHO-0591,Smartphone X200,1964.25,3,0.0,434.31,0.2211,2022,7,2022-07
ORD-2023-109362,2023-08-27,2023-01-09,First Class,CUST-04493,Wei Davis,Home Office,West,Los Angeles,California,45110.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,4127.87,7,0.15,-281.84,-0.0683,2023,8,2023-08
ORD-2021-101539,2021-06-29,2021-07-04,First Class,CUST-03861,David Patel,Home Office,Central,Detroit,Michigan,51800.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,275.81,9,0.5,40.19,0.1457,2021,6,2021-06
ORD-2022-106064,2023-04-06,2023-04-13,First Class,CUST-02208,Ahmed Brown,Home Office,Central,Chicago,Illinois,92477.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,2098.03,9,0.3,24.22,0.0115,2023,4,2023-04
ORD-2023-101211,2022-06-07,2022-06-14,First Class,CUST-01107,Robert Johnson,Corporate,East,Philadelphia,Pennsylvania,77508.0,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,5674.48,7,0.0,708.41,0.1248,2022,6,2022-06
ORD-2022-109073,2023-11-23,2023-11-30,Second Class,CUST-03983,James Lopez,Corporate,South,Orlando,Florida,15584.0,Technology,Machines,TEC-MAC-2383,Label Maker,7026.95,5,0.15,-278.58,-0.0396,2023,11,2023-11
ORD-2021-100672,2022-08-29,2022-09-05,Same Day,CUST-00963,Maria Davis,Home Office,Central,Dallas,Texas,29348.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,2459.75,5,0.0,-101.22,-0.0412,2022,8,2022-08
ORD-2023-103377,2021-08-01,2021-05-08,Standard Class,CUST-04313,Elizabeth Anderson,Corporate,West,San Diego,California,30989.0,Technology,Machines,TEC-MAC-2383,Label Maker,1603.71,1,0.0,-17.96,-0.0112,2021,8,2021-08
ORD-2022-108734,2022-03-29,2022-02-04,Same Day,CUST-03064,Fatima Wilson,Corporate,West,San Francisco,California,95754.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,6778.66,9,0.15,1192.96,0.176,2022,3,2022-03
ORD-2021-101464,2023-08-22,2023-08-25,First Class,CUST-03772,Fatima Lopez,Home Office,South,Orlando,Florida,60276.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,346.61,6,0.2,72.08,0.208,2023,8,2023-08
ORD-2022-101192,2021-02-24,2021-02-27,Standard Class,CUST-02847,Robert Khan,Corporate,West,Los Angeles,California,14327.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,292.09,3,0.1,36.06,0.1235,2021,2,2021-02
ORD-2021-106897,2021-04-21,2021-04-25,Second Class,CUST-04456,Priya Davis,Consumer,West,Seattle,Washington,57405.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,511.59,11,0.3,36.16,0.0707,2021,4,2021-04
