Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,State,Postal Code,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-104444,07/18/2022,19-07-2022,Standard Class,CUST-02041,Ahmed Wilson,Home Office,south,Orlando,Florida,10555,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",122.09,2,0.1,28.35
ORD-2023-102936,03/03/2021,03/04/21,First Class,CUST-00863,Linda Kim,Consumer,East,Boston,Massachusetts,31545,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,110.59,1,0.0,6.66
ORD-2023-107769,01/05/22,01/07/2022,Same Day,CUST-00945,Jennifer Chen,Consumer,South,Orlando,Florida,39612,Technology,Phones,TEC-PHO-0151,Cordless Phone,8784.48,10,0.2,2225.42
ORD-2023-109035,04/09/23,2023-04-12,First Class,CUST-02003,Robert Smith,Corporate,West,Los Angeles,California,39450,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",282.72,8,0.0,61.72
ORD-2022-105722,2022-09-29,10/02/22,Standard Class,CUST-03313,David Khan,Corporate,East,Philadelphia,Pennsylvania,60896,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,4688.64,6,0.5,-62.69
ORD-2021-107347,02/23/2021,02-03-2021,First Class,CUST-02488,Sofia Patel,Corporate,West,Los Angeles,California,90798,OFFICE SUPPLIES,Art,OFF-ART-6965,Sketch Pad,614.31,9,0.3,83.69
ORD-2022-102503,2022-10-29,2022-10-31,Second Class,CUST-00080,Robert Chen,Consumer,East,New York,New York,23200,Furniture,Furnishings,FUR-FUR-7622,Wall Clock,767.04,8,0.2,151.77
ORD-2022-107054,06/17/23,2023-06-21,Standard Class,CUST-01772,Jennifer Martinez,Corporate,West,Los Angeles,California,33388,Technology,Phones,TEC-PHO-0591,Smartphone X200,4079.69,11,0.1,641.42
ORD-2023-102369,04/28/2022,03-05-2022,First Class,CUST-00945,Jennifer Chen,Home Office,South,Atlanta,Georgia,19110,Technology,Machines,TEC-MAC-6914,Fax Machine,3469.28,6,0.3,117.68
ORD-2023-104967,07/07/2022,2022-07-11,Same Day,CUST-00975,Fatima Miller,Corporate,East,Newark,New Jersey,54301,FURNITURE,Furnishings,FUR-FUR-1186,Desk Lamp,6789.44,8,0.0,375.64
ORD-2021-105883,01-07-2021,2021-07-04,Standard Class,CUST-01152,Sofia Thomas,Home Office,Central,Chicago,Illinois,91793,Technology,Phones,TEC-PHO-0591,Smartphone X200,2864.59,10,0.15,761.96
ORD-2021-102217,29-11-2021,06-12-2021,Same Day,CUST-00079,Robert Patel,Home Office,East,New York,New York,79667,Technology,Machines,TEC-MAC-6914,Fax Machine,481.45,2,0.1,38.36
ORD-2021-105847,04-02-2022,11-02-2022,Standard Class,CUST-04638,Jennifer Anderson,Corporate,West,San Diego,California,19285,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,3279.54,4,0.5,58.4
ORD-2022-102218,23-01-2023,28-01-2023,Second Class,CUST-00604,Priya Khan,Home Office,Central,Houston,Texas,41689,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,153.18,3,0.0,9.52
ORD-2023-103326,2023-07-25,30-07-2023,Standard Class,CUST-02078,William Brown,Corporate,South,Orlando,Florida,,Technology,Accessories,TEC-ACC-6995,Laptop Stand,10081.8,10,0.0,2642.38
ORD-2021-106648,02/11/23,02/16/2023,Second Class,CUST-02645,Carlos Smith,Consumer,East,Boston,Massachusetts,56234,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,290.4,11,0.0,28.5
ORD-2022-103583,12-02-2022,02/13/22,First Class,CUST-03160,Fatima Garcia,Home Office,Central,Chicago,Illinois,,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,59.86,1,0.15,6.93
ORD-2021-109771,2021-07-16,07/21/2021,Second Class,CUST-01632,Priya Kim,Home Office,Central,Chicago,Illinois,94783,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,326.2,4,0.0,39.76
ORD-2023-108099,11/26/23,12/03/23,First Class,CUST-02488,William Patel,Consumer,Central,Houston,Texas,59505,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,5272.68,7,0.0,819.13
ORD-2022-107609,03-08-2023,10-08-2023,Second Class,CUST-02922,Michael Patel,Corporate,West,San Francisco,California,85837,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,644.06,12,0.2,212.11
ORD-2021-106351,22-04-2021,2021-04-23,Standard Class,CUST-04578,Fatima Chen,Corporate,Central,Chicago,Illinois,29208,Technology,Accessories,TEC-ACC-1689,USB Keyboard,1580.59,6,0.3,115.55
ORD-2022-103115,17-02-2022,02/18/22,First Class,CUST-04849,Ahmed Davis,Corporate,Central,Houston,Texas,10798,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,6507.78,11,0.2,1453.55
ORD-2022-100085,11/24/21,27-11-2021,Second Class,CUST-01901,Carlos Davis,Consumer,South,Charlotte,North Carolina,74866,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,11.37,1,0.1,2.39
ORD-2021-105973,06/26/23,06/29/2023,Same Day,CUST-00641,Ahmed Kim,Consumer,South,Charlotte,North Carolina,98812,Office Supplies,Labels,OFF-LAB-6675,Round Labels,99.02,1,0.0,32.52
ORD-2023-102801,2021-03-03,2021-03-08,First Class,CUST-04917,Linda Johnson,Home Office,West,Seattle,Washington,62693,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",67.67,2,0.5,4.26
ORD-2023-103671,11/02/2022,07-11-2022,Second Class,CUST-02633,Ahmed Patel,Home Office,West,Seattle,Washington,80038,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,1053.07,2,0.1,42.19
ORD-2022-103667,2021-02-13,02/18/2021,Standard Class,CUST-04851,Carlos Patel,Home Office,West,Seattle,Washington,61029,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,53.09,1,0.15,9.26
ORD-2021-109741,11-01-2023,13-01-2023,Second Class,CUST-00823,Priya Martinez,Home Office,East,Newark,New Jersey,46004,Office Supplies,Labels,OFF-LAB-6675,Round Labels,26.04,1,0.1,6.66
ORD-2022-105158,12/04/22,09-12-2022,First Class,CUST-00379,Elizabeth Martinez,Consumer,East,Newark,New Jersey,37261,Technology,Accessories,TEC-ACC-1689,USB Keyboard,866.49,10,0.15,215.5
ORD-2022-105725,01/14/2021,19-01-2021,Second Class,CUST-04313,Elizabeth Anderson,Corporate,South,Miami,Florida,95123,OFFICE SUPPLIES,Art,OFF-ART-3836,Highlighter Set,329.84,5,0.15,80.76
ORD-2021-104590,25-11-2023,26-11-2023,Standard Class,CUST-03269,Patricia Thomas,Home Office,West,Seattle,Washington,52216,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,2362.2,3,0.0,-194.07
ORD-2021-102019,25-07-2023,07/29/2023,Second Class,CUST-03586,Linda Khan,Corporate,South,Atlanta,Georgia,25377,Office Supplies,Art,OFF-ART-9210,Round Pencils,123.84,12,0.2,40.8
ORD-2022-107732,2023-01-26,02/02/2023,First Class,CUST-01490,James Smith,Consumer,Central,Dallas,Texas,10149,TECHNOLOGY,Accessories,TEC-ACC-3241,Wireless Mouse,9261.09,10,0.1,2244.15
ORD-2023-102525,09/16/23,09/19/23,First Class,CUST-02061,Fatima Anderson,Consumer,Central,Detroit,Michigan,74284,Office Supplies,Art,OFF-ART-3836,Highlighter Set,75.87,6,0.1,24.42
ORD-2022-107219,2023-12-17,12/21/2023,Second Class,CUST-00029,Fatima Patel,Consumer,Central,Houston,Texas,36833,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,236.63,7,0.15,50.81
ORD-2023-106149,29-01-2021,01/31/21,First Class,CUST-01153,Maria Miller,Home Office,West,San Francisco,California,10277,OFFICE SUPPLIES,Labels,OFF-LAB-6675,Round Labels,581.58,12,0.1,132.12
ORD-2023-103212,03/14/2023,03/19/23,First Class,CUST-00328,Robert Brown,Home Office,South,Charlotte,North Carolina,29299,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,62.35,6,0.2,9.52
ORD-2021-100519,2021-03-03,04-03-2021,Standard Class,CUST-01459,Carlos Khan,Corporate,West,Seattle,Washington,89954,Technology,Phones,TEC-PHO-0591,Smartphone X200,3194.69,4,0.2,873.62
ORD-2023-105366,26-11-2022,2022-11-28,Same Day,CUST-02853,Ahmed Lopez,Home Office,West,Los Angeles,California,14521,Technology,Copiers,TEC-COP-9024,Desktop Copier,1317.67,2,0.5,113.57
ORD-2022-109550,01/07/2022,2022-01-12,Second Class,CUST-03068,Jennifer Smith,Corporate,South,Charlotte,North Carolina,,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,143.8,5,0.0,53.59
ORD-2021-102895,2023-01-19,26-01-2023,First Class,CUST-01002,Robert Miller,Home Office,East,Philadelphia,Pennsylvania,15125,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,307.91,4,0.1,80.38
ORD-2022-100244,12/08/23,11-12-2023,First Class,CUST-03160,Fatima Garcia,Home Office,East,Newark,New Jersey,,OFFICE SUPPLIES,Labels,OFF-LAB-6675,Round Labels,110.5,5,0.0,36.05
ORD-2023-105930,30-04-2021,05/02/21,First Class,CUST-03893,Linda Patel,Consumer,South,Atlanta,Georgia,57057,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,9109.58,9,0.1,457.86
ORD-2022-104714,06/25/22,2022-06-26,Second Class,CUST-00686,Priya Miller,Home Office,East,Newark,New Jersey,,Furniture,Tables,FUR-TAB-3651,Round Conference Table,3336.01,6,0.1,645.48
ORD-2023-109158,10-04-2023,04/14/23,Standard Class,CUST-00439,James Kim,Consumer,West,Los Angeles,California,48594,Technology,Machines,TEC-MAC-2383,Label Maker,1102.64,2,0.5,263.14
ORD-2023-103425,03/01/22,03/06/22,Second Class,CUST-02419,Robert Kim,Consumer,South,Orlando,Florida,94754,Office Supplies,Art,OFF-ART-3836,Highlighter Set,382.48,7,0.2,108.53
ORD-2022-107684,08/27/22,08/28/22,Standard Class,CUST-00354,Elizabeth Miller,Home Office,East,Philadelphia,Pennsylvania,32566,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,2375.84,8,0.0,-253.25
ORD-2023-108522,01/12/22,2022-01-14,Same Day,CUST-03247,Ahmed Johnson,Consumer,West,Seattle,Washington,16268,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,270.84,4,0.3,73.17
ORD-2023-106551,03/24/2023,03/31/2023,Standard Class,CUST-04849,Ahmed Davis,Consumer,West,Seattle,Washington,71802,FURNITURE,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,3162.97,9,0.1,254.85
ORD-2023-107664,05/21/21,05/26/2021,Second Class,CUST-04917,Linda Johnson,Consumer,South,Miami,Florida,87705,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,415.45,1,0.15,65.73
ORD-2023-107316,12/25/2022,12/27/2022,Second Class,CUST-04930,Patricia Davis,Corporate,East,Philadelphia,Pennsylvania,74784,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,3765.28,10,0.2,246.58
ORD-2022-105509,22-07-2021,24-07-2021,Same Day,CUST-00408,David Chen,Consumer,East,New York,New York,22413,Technology,Copiers,TEC-COP-4248,Office Copier Pro,2794.4,10,0.3,-114.83
ORD-2021-102001,23-06-2022,06/27/2022,First Class,CUST-01152,Sofia Thomas,Consumer,East,Boston,Massachusetts,66716,Furniture,Tables,FUR-TAB-6045,Adjustable Height Desk,5947.44,10,0.2,-750.42
ORD-2021-100885,2022-01-12,2022-01-15,First Class,CUST-03893,Linda Patel,Home Office,Central,Dallas,Texas,,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,848.9,10,0.0,276.95
ORD-2023-100869,04/19/2021,04/23/2021,Standard Class,CUST-04930,Patricia Davis,Consumer,Central,Detroit,Michigan,77726,TECHNOLOGY,Machines,TEC-MAC-6914,Fax Machine,4885.84,10,0.2,1102.45
ORD-2023-105720,01/21/23,01/28/2023,Same Day,CUST-04562,Patricia Kim,Corporate,West,San Francisco,California,85279,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,210.0,6,0.5,50.66
ORD-2023-100356,11/22/23,2023-11-27,Second Class,CUST-04917,Linda Johnson,Corporate,South,Atlanta,Georgia,67870,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,927.93,1,0.0,-8.05
ORD-2023-102867,08-02-2023,2023-02-10,Same Day,CUST-02964,David Martinez,Corporate,South,Atlanta,Georgia,32147,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",19.02,2,0.0,5.24
ORD-2021-105451,08/09/22,2022-08-11,Standard Class,CUST-00721,Michael Davis,Corporate,West,Seattle,Washington,39786,Office Supplies,Art,OFF-ART-3836,Highlighter Set,88.62,6,0.0,8.78
ORD-2022-108089,18-04-2023,21-04-2023,First Class,CUST-02741,Wei Martinez,Corporate,West,Los Angeles,California,54301,Office Supplies,Art,OFF-ART-3836,Highlighter Set,351.42,12,0.5,63.71
ORD-2022-107258,10/05/22,10/12/2022,Second Class,CUST-02922,Michael Patel,Corporate,East,Philadelphia,Pennsylvania,42450,Technology,Machines,TEC-MAC-6914,Fax Machine,1095.61,3,0.15,204.64
ORD-2022-107606,2021-01-19,2021-01-24,Second Class,CUST-01542,Linda Martinez,Corporate,South,Orlando,Florida,29134,Technology,Machines,TEC-MAC-2383,Label Maker,1145.34,9,0.0,180.5
ORD-2021-101275,07/23/2022,07/30/22,Standard Class,CUST-01153,Maria Miller,Home Office,East,Newark,New Jersey,71665,OFFICE SUPPLIES,Paper,OFF-PAP-2839,Recycled Printer Paper,874.64,11,0.3,171.86
ORD-2021-101890,09/21/21,26-09-2021,First Class,CUST-00121,Elizabeth Davis,Consumer,Central,Chicago,Illinois,66625,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,269.01,3,0.0,74.89
ORD-2021-108637,30-06-2023,2023-07-03,Standard Class,CUST-02406,Patricia Williams,Corporate,East,Newark,New Jersey,49063,OFFICE SUPPLIES,Labels,OFF-LAB-1352,Shipping Labels,35.57,1,0.0,7.63
ORD-2021-106486,2023-01-30,02/03/23,Same Day,CUST-01243,James Garcia,Consumer,Central,Chicago,Illinois,99523,Office Supplies,Art,OFF-ART-9210,Round Pencils,441.56,12,0.15,55.27
ORD-2023-109134,10-03-2021,12-03-2021,Second Class,CUST-02645,Carlos Smith,Consumer,East,Newark,New Jersey,81037,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,683.79,11,0.1,194.02
ORD-2023-103563,2023-03-22,03/26/23,Standard Class,CUST-01028,Linda Miller,Corporate,Central,Chicago,Illinois,16279,Office Supplies,Art,OFF-ART-3836,Highlighter Set,52.58,1,0.15,17.55
ORD-2021-105787,05/06/2022,05/11/22,Second Class,CUST-03570,Patricia Chen,Home Office,Central,Dallas,Texas,71435,FURNITURE,Tables,FUR-TAB-3651,Round Conference Table,465.41,1,0.1,99.52
ORD-2023-104958,04/13/2021,15-04-2021,Same Day,CUST-01107,Robert Johnson,Consumer,Central,Chicago,Illinois,93427,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,4257.41,12,0.2,-292.8
ORD-2023-108186,11/04/2023,11/08/2023,First Class,CUST-03751,Jennifer Davis,Consumer,Central,Chicago,Illinois,60021,Technology,Accessories,TEC-ACC-1689,USB Keyboard,5764.68,4,0.1,1325.39
ORD-2022-102380,2022-09-06,09/13/2022,Same Day,CUST-03528,Ahmed Khan,Consumer,South,Miami,Florida,31333,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,34.44,6,0.0,6.75
ORD-2022-103823,02/19/23,02/24/23,Same Day,CUST-04526,Robert Williams,Corporate,West,Seattle,Washington,68465,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,441.52,5,0.5,106.77
ORD-2022-103232,2022-02-28,03/04/22,Second Class,CUST-00508,Wei Johnson,Consumer,East,Newark,New Jersey,67068,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,2938.75,4,0.1,190.52
ORD-2022-108350,2021-06-08,11-06-2021,First Class,CUST-01206,Michael Brown,Consumer,East,Boston,Massachusetts,54235,Technology,Accessories,TEC-ACC-6995,Laptop Stand,1121.44,8,0.0,40.59
ORD-2021-103306,11/07/2023,11/09/23,Standard Class,CUST-00594,Michael Wilson,Corporate,West,Los Angeles,California,13589,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,5586.0,7,0.0,247.63
ORD-2021-100492,2023-02-05,10-02-2023,First Class,CUST-01931,Linda Smith,Consumer,East,New York,New York,,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,5111.64,12,0.0,-375.89
ORD-2022-103499,02-03-2021,2021-03-09,First Class,CUST-02289,Carlos Kim,Corporate,South,Atlanta,Georgia,74028,Office Supplies,Binders,OFF-BIN-2071,View Binder,804.87,10,0.1,52.53
ORD-2023-109197,2022-04-12,2022-04-13,Second Class,CUST-02419,Robert Kim,Corporate,Central,Dallas,Texas,29710,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,237.79,3,0.1,14.12
ORD-2021-101116,26-05-2021,29-05-2021,Standard Class,CUST-01130,Priya Lopez,Corporate,South,Miami,Florida,14506,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,5858.14,12,0.1,-227.77
ORD-2021-105637,01-12-2021,12/06/2021,Standard Class,CUST-00505,Priya Thomas,Corporate,West,San Francisco,California,33892,Office Supplies,Labels,OFF-LAB-6630,Address Labels,29.76,1,0.3,2.18
ORD-2022-108725,2023-08-15,2023-08-18,First Class,CUST-01237,Fatima Thomas,Consumer,Central,Dallas,Texas,24428,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,213.28,1,0.2,-9.3
ORD-2021-104401,08/05/2023,08/12/23,Second Class,CUST-04198,Fatima Williams,Corporate,South,Orlando,Florida,38938,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,115.07,6,0.1,36.88
ORD-2023-108726,2021-09-08,09/12/21,Same Day,CUST-02026,Sofia Davis,Corporate,South,Orlando,Florida,30211,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,2679.27,8,0.15,183.92
ORD-2022-106622,05/25/2021,05/29/21,First Class,CUST-02488,Sofia Patel,Corporate,West,Los Angeles,California,46066,Technology,Machines,TEC-MAC-6914,Fax Machine,971.6,10,0.5,110.21
ORD-2021-108160,20-05-2021,05/22/21,Same Day,CUST-03269,Patricia Thomas,Home Office,South,Miami,Florida,84872,FURNITURE,Tables,FUR-TAB-6045,Adjustable Height Desk,294.98,1,0.5,29.95
ORD-2021-109015,03/03/22,05-03-2022,Second Class,CUST-04341,Sofia Khan,Consumer,South,Atlanta,Georgia,49400,Office Supplies,Art,OFF-ART-6965,Sketch Pad,544.28,11,0.2,181.62
ORD-2021-103645,25-12-2023,2023-12-27,Standard Class,CUST-01349,William Kim,Home Office,south,Miami,Florida,,Office Supplies,Art,OFF-ART-9210,Round Pencils,585.0,12,0.0,161.81
ORD-2022-102500,18-01-2022,22-01-2022,Standard Class,CUST-03942,Maria Thomas,Corporate,South,Orlando,Florida,,Office Supplies,Binders,OFF-BIN-2071,View Binder,328.37,7,0.0,115.02
ORD-2022-105677,01/09/2023,01/16/23,First Class,CUST-00017,Carlos Anderson,Consumer,West,San Francisco,California,73588,FURNITURE,Furnishings,FUR-FUR-5711,Filing Cabinet,1201.44,3,0.0,139.77
ORD-2021-105241,12-12-2021,2021-12-15,First Class,CUST-04526,Robert Williams,Consumer,Central,Dallas,Texas,63435,Technology,Copiers,TEC-COP-9024,Desktop Copier,4101.4,5,0.2,1073.3
ORD-2022-106436,04-07-2021,07/08/2021,First Class,CUST-03221,Wei Kim,Home Office,West,Los Angeles,California,45138,Technology,Machines,TEC-MAC-0091,Laser Printer,1430.86,1,0.0,288.49
ORD-2023-102783,2022-06-09,06/10/2022,Same Day,CUST-00764,Jennifer Thomas,Home Office,East,Philadelphia,Pennsylvania,63613,Office Supplies,Binders,OFF-BIN-2071,View Binder,156.75,7,0.3,13.85
ORD-2023-103809,10/10/2022,10/13/2022,Standard Class,CUST-03562,Priya Garcia,Home Office,central,Houston,Texas,83935,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,587.75,5,0.0,26.25
ORD-2021-106537,09-07-2022,07/16/2022,Same Day,CUST-00943,James Thomas,Consumer,South,Atlanta,Georgia,69556,OFFICE SUPPLIES,Labels,OFF-LAB-1352,Shipping Labels,975.69,10,0.1,311.01
ORD-2023-108597,03-03-2023,03/07/23,Second Class,CUST-01157,Fatima Davis,Corporate,Central,Chicago,Illinois,19689,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",85.52,1,0.0,12.91
ORD-2023-109323,2021-09-26,10/01/2021,Standard Class,CUST-00721,Michael Davis,Home Office,Central,Dallas,Texas,89151,Furniture,Furnishings,FUR-FUR-4416,Task Chair Cushion,1772.35,4,0.2,-107.81
ORD-2022-101696,05/07/23,14-05-2023,First Class,CUST-02406,Patricia Williams,Corporate,East,New York,New York,84612,Furniture,Furnishings,FUR-FUR-1186,Desk Lamp,3443.68,8,0.0,-161.91
ORD-2021-105685,11/04/2021,11/05/2021,Second Class,CUST-01746,Elizabeth Williams,Home Office,East,Philadelphia,Pennsylvania,54650,OFFICE SUPPLIES,Art,OFF-ART-9210,Round Pencils,124.18,2,0.0,21.75
ORD-2021-107521,01/26/2021,30-01-2021,Standard Class,CUST-01980,Maria Johnson,Home Office,Central,Detroit,Michigan,47458,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,79.26,3,0.0,20.43
ORD-2023-105939,01/05/21,01/06/21,Standard Class,CUST-00379,Elizabeth Martinez,Corporate,South,Orlando,Florida,85127,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,1129.29,11,0.1,416.37
ORD-2021-102052,2023-01-03,04-01-2023,Same Day,CUST-03117,James Khan,Corporate,West,San Francisco,California,56678,Technology,Copiers,TEC-COP-4248,Office Copier Pro,1968.26,4,0.15,112.8
ORD-2021-101776,05/22/2023,05/29/23,Standard Class,CUST-03117,James Khan,Consumer,Central,Houston,Texas,96938,Office Supplies,Art,OFF-ART-9210,Round Pencils,324.4,8,0.0,35.68
ORD-2022-106478,03/06/2023,13-03-2023,Standard Class,CUST-03674,Elizabeth Chen,Corporate,South,Orlando,Florida,83797,OFFICE SUPPLIES,Paper,OFF-PAP-0305,Multipurpose Copy Paper,48.13,2,0.15,14.51
ORD-2022-103313,2021-04-24,28-04-2021,Standard Class,CUST-01855,Elizabeth Kim,Consumer,East,Philadelphia,Pennsylvania,53352,OFFICE SUPPLIES,Storage,OFF-STO-8893,"Storage Box, Letter Size",330.5,5,0.3,110.08
ORD-2023-104781,2021-03-21,23-03-2021,Standard Class,CUST-01206,Michael Brown,Corporate,Central,Detroit,Michigan,31119,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,929.44,10,0.2,174.46
ORD-2022-108416,26-05-2022,2022-05-31,First Class,CUST-02488,William Patel,Home Office,Central,Detroit,Michigan,58422,Office Supplies,Labels,OFF-LAB-6675,Round Labels,613.54,12,0.3,150.84
ORD-2021-106696,2023-03-13,2023-03-15,Same Day,CUST-01184,Wei Wilson,Corporate,West,Los Angeles,California,84569,Office Supplies,Art,OFF-ART-9210,Round Pencils,181.28,2,0.2,21.92
ORD-2023-101592,16-11-2022,11/23/22,Standard Class,CUST-00439,James Kim,Home Office,East,New York,New York,80496,Office Supplies,Art,OFF-ART-6965,Sketch Pad,96.3,6,0.0,19.22
ORD-2022-101723,10/03/22,10/10/2022,First Class,CUST-03094,Michael Smith,Consumer,South,Miami,Florida,45476,Furniture,Tables,FUR-TAB-3651,Round Conference Table,3034.65,6,0.15,314.28
ORD-2023-100215,04/26/22,03-05-2022,Same Day,CUST-04042,Jennifer Lopez,Consumer,West,San Francisco,California,15539,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,484.36,2,0.0,137.81
ORD-2022-106817,2022-11-15,2022-11-17,Standard Class,CUST-01920,Jennifer Brown,Consumer,East,New York,New York,33656,Office Supplies,Art,OFF-ART-6965,Sketch Pad,661.91,11,0.1,116.36
ORD-2022-108209,06/06/21,10-06-2021,Standard Class,CUST-04202,Maria Wilson,Consumer,East,New York,New York,81579,Technology,Accessories,TEC-ACC-6995,Laptop Stand,4812.09,3,0.0,1146.74
ORD-2022-100490,02/10/22,12-02-2022,Standard Class,CUST-02326,Maria Kim,Corporate,East,Philadelphia,Pennsylvania,10609,Office Supplies,Binders,OFF-BIN-2071,View Binder,186.07,3,0.15,24.7
ORD-2021-109084,19-09-2021,2021-09-21,Standard Class,CUST-01410,Michael Khan,Home Office,South,Miami,Florida,38294,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,245.9,10,0.5,37.7
ORD-2021-103483,2023-10-22,10/25/23,Standard Class,CUST-01855,Elizabeth Kim,Home Office,East,Newark,New Jersey,17157,Technology,Copiers,TEC-COP-4248,Office Copier Pro,1107.4,1,0.0,5.43
ORD-2023-105102,2021-04-08,04/10/2021,First Class,CUST-04562,Patricia Kim,Home Office,West,Seattle,Washington,31154,Technology,Copiers,TEC-COP-4248,Office Copier Pro,11284.92,9,0.0,1583.26
ORD-2021-105187,05/24/22,2022-05-26,First Class,CUST-03529,Fatima Brown,Consumer,East,New York,New York,14876,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,406.92,6,0.0,81.73
ORD-2023-103431,06/12/22,06/17/2022,Same Day,CUST-04042,Jennifer Lopez,Corporate,West,San Francisco,California,83235,OFFICE SUPPLIES,Labels,OFF-LAB-6675,Round Labels,781.89,9,0.1,254.2
ORD-2023-106215,03-05-2022,05/04/22,Second Class,CUST-03056,Robert Garcia,Home Office,East,Newark,New Jersey,25481,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,37.01,3,0.2,4.19
ORD-2022-107612,2021-02-28,2021-03-03,Second Class,CUST-00439,James Kim,Home Office,East,Newark,New Jersey,88097,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,11368.87,8,0.1,2563.65
ORD-2023-105513,11/12/2023,2023-11-14,Same Day,CUST-02003,Robert Smith,Consumer,Central,Houston,Texas,32626,Office Supplies,Labels,OFF-LAB-6675,Round Labels,37.92,1,0.2,13.89
ORD-2022-100025,2021-01-13,01/16/21,Second Class,CUST-03674,Elizabeth Chen,Corporate,West,San Diego,California,80008,Furniture,Furnishings,FUR-FUR-5711,Filing Cabinet,328.64,1,0.15,55.62
ORD-2023-103512,01/12/2023,2023-01-16,Second Class,CUST-00379,Elizabeth Martinez,Corporate,West,Seattle,Washington,75698,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,162.53,3,0.2,27.12
ORD-2021-102409,23-05-2023,2023-05-27,Second Class,CUST-04375,Sofia Johnson,Consumer,East,New York,New York,71780,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",154.12,3,0.1,
ORD-2021-103270,03/17/22,03/19/2022,Same Day,CUST-03693,Linda Garcia,Corporate,East,Boston,Massachusetts,66204,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,5126.52,10,0.3,1195.29
ORD-2022-105209,2023-02-08,2023-02-11,Second Class,CUST-04456,Priya Davis,Home Office,Central,Dallas,Texas,,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,1985.07,3,0.0,132.11
ORD-2023-109350,2022-11-18,11/21/2022,Same Day,CUST-00378,David Miller,Consumer,South,Charlotte,North Carolina,58206,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,680.4,10,0.0,50.81
